id,Model,Year,Vehicle_Age,Nightly Price,Amenity Count,Has Bathroom,Has Generator,Instant Book,sleeps,length,review_score,City,State,lat,lng
1520767,Winnebago Solis 59PX,2021,4,270.0,2,1,1,False,4,21.0,100.0,Barrington,IL,42.17,-88.16
1710849,Thor Motor Coach Compass 23TE,2021,4,219.0,2,1,1,False,6,25.0,0.0,St. Charles,IL,41.92,-88.34
1742053,Winnebago Solis 59PX,2022,3,295.0,2,1,1,False,4,21.0,0.0,Grayslake,IL,42.37,-88.06
1168959,Airstream RV Interstate Lounge EXT Lounge EXT,2017,8,350.0,2,0,1,True,2,24.0,100.0,Grayslake,IL,42.35,-88.05
1638426,Thor Motor Coach Twist 21JB,2023,2,299.0,0,0,0,False,4,21.0,0.0,Mundelein,IL,42.23,-87.99
1697490,Regency RV Xalta Ranger 144 RL,2022,3,299.0,1,1,0,False,3,19.0,100.0,Gurnee,IL,42.39,-87.96
1591521,Chevrolet Van Express,2012,13,125.0,0,0,0,False,2,20.0,0.0,Mukwonago,WI,42.91,-88.4
1673103,Thor Motor Coach Rize 18M,2022,3,285.0,2,1,1,False,3,18.0,0.0,Palatine,IL,42.11,-88.05
1646564,Thor Motor Coach Sequence 20J,2022,3,299.0,2,1,1,False,4,21.0,100.0,Gurnee,IL,42.39,-87.96
1527149,Grech Motors Strada Lounge,2021,4,295.0,2,1,1,False,2,24.0,100.0,Moline,IL,41.48,-90.47
1584513,Winnebago Solis 59P,2022,3,220.0,1,1,0,False,4,19.0,95.385,Saint Charles,MO,38.84,-90.49
1705264,Winnebago Solis 59P,2021,4,250.0,1,1,0,False,4,19.0,100.0,Saint Charles,MO,38.84,-90.49
1463065,Dodge Dodge Grand Caravan,2019,6,135.0,1,0,1,False,4,16.0,100.0,Olivette,MO,38.67,-90.36
1685863,ford ford transit,2016,9,189.0,0,0,0,False,2,22.0,100.0,Brentwood,MO,38.62,-90.35
1706108,RAM RAM ProMaster Custom,2014,11,169.0,0,0,0,False,2,20.0,100.0,Brentwood,MO,38.62,-90.35
1694723,Winnebago Solis 59P,2023,2,260.0,0,0,0,False,4,20.0,100.0,Northbrook,IL,42.13,-87.84
1712193,Thor Motor Coach Tellaro 20J,2023,2,265.0,2,1,1,False,4,21.0,100.0,Bensenville,IL,41.93,-87.96
1717991,Ultimate Toys Ultimate RV Std. Model,2023,2,258.0,2,0,1,True,2,24.0,80.0,Darien,IL,41.77,-87.95
1534079,Winnebago Solis 59PX,2022,3,288.0,2,1,1,False,6,21.0,100.0,Chicago,IL,41.84,-87.64
1679339,Active Pop Top,2021,4,167.0,1,0,0,True,4,19.9,0.0,Villa Park,IL,41.9,-87.98
1566113,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Skokie,IL,42.03,-87.71
1566116,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Skokie,IL,42.03,-87.71
1566125,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Skokie,IL,42.03,-87.71
1670016,mercedez frieght liner sprinter 2500,2013,12,199.0,1,1,0,False,5,23.0,100.0,Kenosha,WI,42.6,-87.87
1636508,Road Ranger Kit Travel Trailer,1989,36,199.0,0,0,0,False,5,28.0,0.0,Belmont,WI,42.74,-90.34
1705680,? Mercedes Sprinter,2021,4,234.0,1,1,0,False,2,23.0,100.0,Delafield,WI,43.04,-88.42
1704275,Winnebago Travato 59GL,2019,6,200.0,0,0,0,False,4,21.0,97.5,Fort Wayne,IN,41.15,-85.05
1735682,Geotrek Mercedes Benz Sprinter 2500 2WD,2024,1,249.0,2,1,1,False,2,19.0,0.0,Scottsburg,IN,38.69,-85.78
1749311,Thor Motor Coach Rize 18A,2023,2,223.0,2,0,1,True,3,19.0,100.0,Indianapolis,IN,39.87,-86.12
1743850,Leisure Travel Serenity 24CB,2013,12,215.0,2,1,1,False,4,24.0,100.0,Fishers,IN,39.98,-86.01
1751905,Mercedes-Benz Mercedes-Benz Sprinter 2500,2024,1,200.0,2,1,1,False,2,22.0,100.0,Kokomo,IN,40.49,-86.15
1709701,Roadtrek Roadtrek RS-Adventurous,2010,15,204.0,2,1,1,False,2,22.0,88.0,La Grange,KY,38.39,-85.41
1733632,Ultimate Toys Ultimate RV Std. Model,2022,3,395.0,1,1,0,False,2,24.0,0.0,Anchorage,KY,38.27,-85.54
1691047,Mercedes-Benz Sprinter Ultimate Coach,2020,5,375.0,0,0,0,False,2,24.0,0.0,Louisville,KY,38.21,-85.55
1690548,Mercedes-Benz Sprinter Ultimate Coach,2024,1,375.0,0,0,0,False,2,24.0,0.0,Louisville,KY,38.21,-85.55
1669075,Winnebago Solis 59PX,2023,2,235.0,3,1,1,True,4,21.0,100.0,Florence,KY,38.95,-84.63
1171743,Gulf Stream RV BT Cruiser 5245,2004,21,150.0,2,0,1,True,6,24.0,100.0,Cincinnati,OH,39.19,-84.54
1266587,Midwest Automotive Designs Passage 170 STD MD2,2020,5,375.0,1,0,1,False,2,50.0,0.0,Mason,OH,39.37,-84.33
1566338,Chevrolet Chevy 3500 Express 15 Passenger,2019,6,175.0,0,0,0,False,1,20.0,100.0,Coloma,MI,42.18,-86.3
1738187,GMC Savana Limited SE 9 Passenger Luxury Van,2022,3,215.0,1,0,1,False,1,20.0,0.0,Coloma,MI,42.18,-86.3
1738693,Winnebago Solis 59PX,2022,3,219.0,2,0,1,True,4,21.0,0.0,Moraine,OH,39.71,-84.21
1757362,Grech RV Strada-ion Lounge,2023,2,325.0,2,0,1,True,2,24.0,0.0,Moraine,OH,39.71,-84.21
1648810,Airstream RV Interstate Grand Tour EXT Grand Tour EXT,2015,10,269.0,3,1,1,True,2,24.0,0.0,Moraine,OH,39.71,-84.21
1624211,Winnebago Solis 59P,2021,4,200.0,1,1,0,False,4,19.0,96.0,Spring Valley,OH,39.6,-84.03
1534799,Custom Dodge Sprinter,2006,19,159.0,1,0,1,False,2,20.0,0.0,Redfield,IA,41.57,-94.27
1732009,Entegra Coach Ethos 20T,2024,1,281.0,2,1,1,False,2,20.0,0.0,West Des Moines,IA,41.57,-93.8
1700311,Midwest Automotive Designs Daycruiser D6,2023,2,350.0,1,0,1,False,6,20.0,95.0,Cedar Falls,IA,42.48,-92.48
1649502,Mercedes Entegra Launch,2022,3,295.0,1,1,0,False,2,19.0,100.0,Coralville,IA,41.7,-91.64
1703976,Sprinter Mercedes Benz 2500,2021,4,225.0,1,1,0,False,4,23.0,100.0,Omaha,NE,41.27,-95.98
1654009,Transit ford class b,2022,3,218.0,1,0,1,False,4,19.0,0.0,Yutan,NE,41.2,-96.39
1749493,Ford Ford E350,2002,23,93.0,2,1,1,False,2,19.0,0.0,Lawrence,KS,38.98,-95.22
1258334,Ford Transit T350 XLT Midroof VanDOit,2019,6,350.0,0,0,0,False,5,19.0,100.0,Kansas City,KS,39.14,-94.7
1509227,VanDOit Custom Ford Transit LIV Model,2021,4,350.0,0,0,0,False,4,21.0,100.0,Kansas City,KS,39.14,-94.7
1607143,Vandoit Transit LIV,2019,6,212.0,1,0,1,False,4,19.0,0.0,Kansas City,KS,39.14,-94.7
1748799,Ford Transit 350HD,2022,3,227.0,2,1,0,True,4,22.0,100.0,Kansas City,MO,38.92,-94.58
1660916,Mercedes Midwest Automotive Designs Weekender MD4,2015,10,249.0,1,0,1,False,4,26.0,73.333,Overland Park,KS,38.96,-94.65
1739628,Midwest Automotive Designs Weekender Sprinter Floorplan 4,2016,9,225.0,1,0,1,False,2,25.0,0.0,Overland Park,KS,38.96,-94.65
1504977,vandoit Ford Transit T-350 LIV model,2017,8,230.0,1,0,0,True,2,20.0,100.0,Kansas City,MO,39.07,-94.58
1749084,Great west Legend ex Ex,2013,12,189.0,2,0,1,True,2,24.0,0.0,Russell Springs,KY,37.05,-85.08
1743022,Thor Motor Coach Sequence 20A,2022,3,290.0,2,1,1,False,4,21.0,0.0,Monroe,TN,36.5,-85.24
1551490,Mercedes Mercedes sprinter,2019,6,295.0,0,0,0,False,2,24.0,100.0,Hendersonville,TN,36.31,-86.6
1651853,Coachmen RV Crossfit 22C,2019,6,129.0,2,1,1,False,2,22.0,100.0,Hendersonville,TN,36.33,-86.61
1624053,Van Craft Mercedese Sprinter 2500,2022,3,228.0,1,1,0,False,6,22.0,100.0,Nashville,TN,36.19,-86.73
1682208,Vandoit Ford Transit 350F,2022,3,159.0,1,0,0,True,6,19.0,0.0,Lucasville,OH,38.91,-82.9
1642171,Winnebago Solis 59PX,2023,2,317.0,2,1,1,False,4,21.0,100.0,Clarksville,TN,36.6,-87.33
1719713,Storyteller Overland Storyteller Overland Beast MODE 4x4,2023,2,181.0,2,1,1,False,3,21.0,100.0,Nashville,TN,36.22,-86.82
1690611,Thor Motor Coach Sequence 20L,2023,2,317.0,1,1,0,False,2,20.0,0.0,Nashville,TN,36.14,-86.83
1708204,Unknown Mercedes Sprinter,2008,17,150.0,0,0,0,False,2,22.0,0.0,Nashville,TN,36.14,-86.86
1739705,Midwest Automotive Designs Daycruiser D6,2024,1,280.0,1,0,1,False,2,22.0,100.0,Shreveport,LA,32.37,-93.68
1561858,Forest River RV Sunseeker MBS 2400B,2015,10,235.0,2,1,1,False,5,24.0,0.0,New Orleans,LA,29.98,-90.09
1621424,Thor Aerolite Cub 185,2022,3,165.0,1,0,1,False,2,19.0,93.333,Shoreline Park,MS,30.32,-89.42
1672773,Winnebago Solis 59P,2021,4,255.0,3,1,1,True,4,19.0,100.0,Winthrop,ME,44.31,-69.96
1686897,Ford Transit F350 AWD Moxie Van Co. Adventure Van,2022,3,242.0,1,0,0,True,3,19.0,100.0,Freeport,ME,43.84,-70.08
1633047,Mercedes-Benz Sprinter Mercedes-Benz Sprinter 2500,2022,3,250.0,0,0,0,False,4,23.0,0.0,Cumberland,ME,43.76,-70.2
1633859,Maine Adventure Company Dodge Promaster 3500,2021,4,309.0,0,0,0,False,3,20.0,100.0,Brunswick,ME,43.9,-69.91
1633873,Maine Adventure Company Dodge Ram Promaster 3500,2021,4,309.0,1,0,0,True,2,20.0,0.0,Brunswick,ME,43.9,-69.91
1558263,Roadtrek Adventurous RS,2006,19,239.0,2,1,1,False,2,21.0,100.0,Bath,ME,43.93,-69.82
1594162,Dodge Ram Promaster 3500,2015,10,246.0,1,1,0,False,3,19.7,100.0,Scarborough,ME,43.58,-70.3
1698060,Codove Mercedes Benz Sprinter,2011,14,169.0,2,0,1,True,4,24.0,0.0,Fairfield,ME,44.6,-69.61
1750451,Winnebago Solis 59PX,2022,3,230.0,3,1,1,True,4,21.0,100.0,Orono,ME,44.88,-68.68
1656758,Ram Promaster 3500 Extended,2020,5,235.0,1,1,0,False,3,21.0,100.0,Durham,NH,43.13,-70.88
1465931,Ford Ford Econoline,1999,26,129.0,1,0,0,True,2,17.6,96.667,Hampton,NH,42.94,-70.84
1709636,Winnebago Travato 59G,2015,10,235.0,2,1,1,False,4,21.0,100.0,Manchester,NH,43.01,-71.42
1523244,Midwest Automotive Designs Daycruiser 144 Plan A,2018,7,275.0,0,0,0,False,2,22.0,100.0,Seabrook,NH,42.89,-70.9
1564254,Mercedes-Benz Sprinter Passenger Van,2017,8,175.0,0,0,0,False,2,19.5,100.0,Seabrook,NH,42.89,-70.9
1690765,Ram Pro Master 3500 EXT,2022,3,250.0,1,1,0,False,3,21.0,100.0,Sanbornton,NH,43.51,-71.52
1537288,Coachmen RV Conversion Van Van,2001,24,99.0,0,0,0,False,2,18.0,100.0,Taneytown,MD,39.65,-77.16
1165689,Ford Transit 350HD,2016,9,140.0,1,0,0,True,1,15.0,100.0,Charles Town,WV,39.25,-77.88
1589876,Ford Transit 150 XLT,2015,10,125.0,1,0,0,True,4,19.0,100.0,Maidsville,WV,39.71,-80.02
1553223,Ford Transit Van 150 XLT,2015,10,125.0,1,0,0,True,3,18.0,86.667,Maidsville,WV,39.71,-80.02
1707735,Ford Ford Transit 150 Midroof,2016,9,175.0,2,0,1,True,3,19.0,0.0,Maidsville,WV,39.71,-80.02
1589881,Ford Transit 150 XLT,2015,10,125.0,1,0,0,True,4,19.0,100.0,Maidsville,WV,39.71,-80.02
1644553,Regency Ultra Brougham MB,2020,5,280.0,2,1,1,False,2,25.0,98.0,Barnstable,MA,41.65,-70.32
1736555,Mercedes Benz Sprinter 3500 Sprinter 170,2020,5,288.0,0,0,0,False,2,23.0,0.0,Duxbury,MA,42.06,-70.72
1744222,Mercedes benz Mercedes Sprinter 2500,2014,11,202.0,1,1,0,False,2,22.0,0.0,Wareham,MA,41.8,-70.76
1574541,Ford E350 Super Duty Extended Super Duty Extended,2011,14,235.0,1,0,1,False,4,20.0,96.667,Waltham,MA,42.38,-71.25
1499581,Thor Motor Coach Scope 18M,2023,2,242.0,2,1,1,False,2,17.8,68.0,Cambridge,MA,42.36,-71.11
1712726,Mercedes Mercedes Sprinter 2500 custom,2024,1,190.0,2,1,0,True,4,24.0,97.5,Peabody,MA,42.51,-70.95
1718567,Winnebago Solis 59P,2022,3,275.0,0,0,0,False,4,19.0,100.0,Merrimack,NH,42.87,-71.53
1589504,Winnebago Travato 59G,2016,9,228.0,2,1,1,False,2,21.0,97.143,Manchester,VT,43.17,-73.04
1573307,Adventure Manufacturing Chisholm Trail 293SAB,1964,61,289.0,1,0,1,False,6,44.0,0.0,Negaunee,MI,46.52,-87.61
1716190,Thor Motor Coach Scope 18A,2023,2,225.0,1,0,1,False,4,17.0,100.0,Ellsworth,MI,45.15,-85.38
1639620,Winnebago Solis 59P,2023,2,218.0,1,0,0,True,4,20.0,98.667,Grayling,MI,44.67,-84.69
1476565,Merecedes Midwest Automotive MD4 Weekender,2017,8,204.0,2,1,1,False,2,24.0,96.667,Traverse City,MI,44.75,-85.72
1749218,RAM Promaster PM2500,2019,6,200.0,3,1,1,True,2,19.0,0.0,Leslie,MI,42.42,-84.4
1549276,Winnebago Ram Solis PX59,2021,4,255.0,2,1,1,False,4,21.0,100.0,Hessel,MI,46.03,-84.59
1649964,Winnebago Travato 59K,2022,3,244.0,3,1,1,True,2,21.0,100.0,Howell,MI,42.62,-83.93
1678566,Midwest Automotive Designs Passage MD4 Lounge,2019,6,244.0,1,1,0,False,4,24.0,100.0,Orion Township,MI,42.72,-83.27
1655769,Thor Motor Coach Tellaro 20K,2022,3,245.0,2,1,1,False,2,21.0,100.0,City of the Village of Clarkston,MI,42.75,-83.39
1168955,Thor Sequence 20A,2022,3,256.0,2,1,1,False,4,20.0,99.0,Pleasant Ridge,MI,42.47,-83.14
1656773,Winnebago Travato 59G,2017,8,210.0,2,1,1,False,4,21.0,100.0,Rochester Hills,MI,42.64,-83.2
1755053,Thor Motor Coach Scope 18M,2022,3,200.0,2,0,1,True,2,18.0,0.0,Auburn Hills,MI,42.68,-83.21
1585061,Midwest Automotive Designs Weekender Sprinter Sprinter 2500,2017,8,325.0,0,0,0,False,2,14.0,93.333,Bloomfield Hills,MI,42.53,-83.3
1516092,Coachmen RV Galleria 24Q,2018,7,298.0,1,0,1,False,2,24.0,100.0,South Lyon,MI,42.46,-83.65
1238437,Winnebago Travato 59KL,2019,6,250.0,1,1,0,False,2,21.0,94.286,Ann Arbor,MI,42.29,-83.79
1598073,Winnebago Revel 44E,2022,3,295.0,1,1,0,False,2,20.0,100.0,Petersburg,MI,41.85,-83.63
1730819,Roadtrek Roadtrek Chase,2024,1,245.0,2,1,0,True,3,21.5,0.0,Warren,MI,42.45,-83.08
1611367,Thor Motor Coach Scope 18M,2022,3,250.0,2,1,1,False,2,18.0,0.0,Detroit,MI,42.41,-82.97
1649668,Ford Econoline High Top,1999,26,73.0,1,0,1,False,2,17.0,0.0,St. Clair Shores,MI,42.46,-82.9
1614422,Coachmen RV Crossfit 22C,2019,6,219.0,3,1,1,True,2,22.0,100.0,Ham Lake,MN,45.29,-93.23
1717999,Mercedes-Benz Sprinter Van,2005,20,189.0,0,0,0,False,2,21.0,0.0,Oak Grove,MN,45.34,-93.37
1704386,Airstream RV Interstate Interstate Ext Lounge,2014,11,260.0,2,1,1,False,3,24.0,100.0,Minneapolis,MN,44.98,-93.41
1703293,Ram Promaster City Promaster City,2020,5,179.0,1,0,1,False,2,16.0,0.0,Minneapolis,MN,44.95,-93.23
1718003,Winnebago Era Sprinter,2012,13,295.0,0,0,0,False,4,23.0,0.0,Minneapolis,MN,44.98,-93.31
1541372,Winnebago Era 70A,2020,5,235.0,2,1,1,False,4,24.0,0.0,Wayzata,MN,44.95,-93.58
1756365,Thor Motor Coach Rize 18M,2022,3,203.0,2,1,1,False,2,18.0,0.0,Eden Prairie,MN,44.84,-93.44
1749511,Entegra Coach Odyssey 26M,2024,1,250.0,2,1,1,False,6,26.0,0.0,Mayer,MN,44.89,-93.87
1697511,Winnebago Solis 59PX,2021,4,250.0,2,1,1,False,4,21.0,100.0,Bemidji,MN,47.51,-94.83
1620335,RAM Promaster Conversion,2017,8,225.0,1,0,1,False,2,18.0,0.0,Faribault,MN,44.32,-93.28
1669107,Unknown RoadTrek Simplicity SRT 190,2018,7,185.0,0,0,0,False,3,19.6,100.0,Fargo,ND,46.96,-96.8
1736041,Winnebago Era 70A,2019,6,250.0,2,1,1,False,3,24.0,0.0,Holmen,WI,44.0,-91.29
1753797,Mercedes Benz Sprinter,2019,6,225.0,1,1,0,False,2,24.0,0.0,Columbia,MO,38.91,-92.35
1660952,Contravans Ford Transit Connect Custom,2023,2,222.0,0,0,0,False,2,15.0,0.0,Belgrade,MT,45.79,-111.21
1716210,Sportsmobile Custom RB 116,2021,4,315.0,2,0,1,True,2,19.0,0.0,Belgrade,MT,45.79,-111.21
1714366,Ram Promaster 1500,2017,8,230.0,0,0,0,False,2,17.0,90.0,Bozeman,MT,45.69,-111.12
1639781,Winnebago Revel 44E,2022,3,395.0,2,1,0,True,3,19.0,100.0,Belgrade,MT,45.78,-111.16
1747152,Unknown RAM ProMaster,2018,7,260.0,0,0,0,False,2,20.0,0.0,Bozeman,MT,45.69,-111.12
1748111,Roadtrek Adventurous CS,2018,7,359.0,0,0,0,False,2,22.0,100.0,Belgrade,MT,45.75,-111.2
1568617,Mercedes Mercedes Sprinter,2022,3,269.0,1,1,0,False,2,19.0,100.0,Belgrade,MT,45.78,-111.15
1750754,Winnebago Revel 44E,2025,0,342.0,2,1,1,False,3,19.0,100.0,Billings,MT,45.84,-108.5
1092100,Ram Promaster Promaster 1500,2019,6,200.0,1,1,0,False,2,20.0,100.0,Sula,MT,45.88,-113.87
1675096,Mercedes- Benz Sprinter Van 2500 4X4,2017,8,325.0,1,1,0,False,2,19.0,0.0,Whitefish,MT,48.41,-114.33
1752384,Mission Overland Mission Overland Summit,2021,4,275.0,0,0,0,False,4,21.0,0.0,Kalispell,MT,48.13,-114.28
1543937,Freightliner Sprinter 2500,2009,16,250.0,1,1,0,False,2,19.0,100.0,Kalispell,MT,48.19,-114.3
1740725,Chevy Express Van Van Craft,1999,26,131.0,2,0,1,True,2,17.0,0.0,Lakeside,MT,48.0,-114.22
1664992,Mercedes Sprinter 2500,2016,9,325.0,1,1,0,False,2,24.0,100.0,Missoula,MT,46.87,-114.05
1747133,Ford Ford Transit Connect,2010,15,178.0,0,0,0,False,2,15.0,0.0,Missoula,MT,46.89,-113.96
1598074,Leisure Travel Free Spirit Free Spirit,2005,20,340.0,2,1,1,False,2,22.0,100.0,Missoula,MT,46.88,-113.97
1602434,Winnebago Solis 59P,2022,3,300.0,2,1,0,True,5,19.75,96.667,Choteau,MT,47.87,-112.24
1627840,Winnebago Solis 59PX,2023,2,189.0,1,0,1,False,4,21.0,98.889,North Las Vegas,NV,36.27,-115.18
1689375,Light Travelers Mercedes Sprinter,2022,3,346.0,2,1,0,True,3,19.0,94.0,Las Vegas,NV,36.15,-115.25
1543995,Winnebago Solis 59PX,2022,3,200.0,2,1,1,False,4,21.0,98.75,Las Vegas,NV,36.14,-115.14
1618148,Winnebago Revel 44E,2021,4,174.0,2,0,1,True,2,19.0,100.0,Las Vegas,NV,36.33,-115.29
1701603,Unknown Ram Promaster 3500,2019,6,199.0,3,1,1,True,2,22.0,100.0,Las Vegas,NV,36.1,-115.31
1490634,Winnebago Revel 44E,2021,4,215.0,3,1,1,True,3,19.0,95.294,Las Vegas,NV,36.14,-115.14
1688891,Ford Ford Bronco Sport,2022,3,93.0,1,0,0,True,4,15.0,0.0,Las Vegas,NV,36.14,-115.14
1245632,Winnebago Travato 59K,2020,5,264.0,1,0,1,False,2,21.0,96.552,Las Vegas,NV,36.15,-115.15
1661751,Ford Ford Transit Connect,2022,3,95.0,2,1,0,True,2,15.0,100.0,Las Vegas,NV,36.14,-115.14
1747627,Winnebago Solis 59PX,2023,2,225.0,2,1,1,False,4,21.0,100.0,Las Vegas,NV,36.15,-115.33
1610881,Thor Motor Coach Sequence 20L,2022,3,220.0,2,1,1,False,2,21.0,98.0,Las Vegas,NV,36.05,-115.25
1657095,Latitude Vans Ram Promaster 2500,2023,2,215.0,1,1,0,False,2,20.0,100.0,Las Vegas,NV,36.1,-115.31
1670558,RAM Promaster City Cascade Campers,2018,7,125.0,0,0,0,False,2,16.0,100.0,Las Vegas,NV,36.07,-115.09
1571977,Toyota Sienna XLE,2025,0,120.0,1,0,0,True,4,16.9,0.0,North Las Vegas,NV,36.24,-115.18
1713111,Latitude Vans RAM Freedom,2022,3,215.0,2,1,0,True,2,22.0,73.333,Las Vegas,NV,36.1,-115.31
1708794,Winnebago Revel 44E,2024,1,295.0,2,1,0,True,3,19.0,0.0,Las Vegas,NV,36.09,-115.15
1723642,Winnebago Revel 44E,2024,1,295.0,2,1,0,True,3,19.0,100.0,Las Vegas,NV,36.09,-115.15
1745366,RAM Custom Promaster,2023,2,215.0,1,0,0,True,2,18.0,0.0,Las Vegas,NV,36.04,-115.18
1670538,RAM Promaster City Cascade Campers,2021,4,125.0,0,0,0,False,2,16.0,80.0,Las Vegas,NV,36.07,-115.09
1670562,RAM Promaster City Cascade Campers,2019,6,125.0,0,0,0,False,2,16.0,100.0,Las Vegas,NV,36.07,-115.09
1619391,Winnebago Revel 44E,2022,3,265.0,2,1,0,True,3,19.0,100.0,Las Vegas,NV,36.09,-115.15
1745361,RAM Custom Promaster,2023,2,215.0,1,0,0,True,2,18.0,0.0,Las Vegas,NV,36.04,-115.18
1748886,Winnebago Revel 44E,2025,0,325.0,2,1,0,True,3,19.0,0.0,Las Vegas,NV,36.09,-115.15
1754716,Winnebago Revel 44E,2025,0,325.0,2,1,0,True,3,19.0,0.0,Las Vegas,NV,36.09,-115.15
1755522,Winnebago Revel 44E,2025,0,325.0,2,1,0,True,3,19.0,0.0,Las Vegas,NV,36.09,-115.15
1573960,Chevy Kuga Campervan,2013,12,60.0,1,1,0,False,3,19.0,90.0,Las Vegas,NV,36.13,-115.18
1471460,RAM Promaster City Cascade Campers,2018,7,125.0,0,0,0,False,2,16.0,0.0,Las Vegas,NV,36.07,-115.09
1670560,RAM Promaster City Cascade Campers,2019,6,125.0,0,0,0,False,2,16.0,0.0,Las Vegas,NV,36.07,-115.09
1758400,Winnebago Solis 59PX,2025,0,311.0,1,0,1,False,4,21.0,0.0,Las Vegas,NV,36.13,-115.24
1685336,Winnebago Mercedes Revel 44E,2024,1,335.0,2,1,0,True,3,19.7,100.0,Las Vegas,NV,36.1,-115.3
1711713,Winnebago Revel Revel 44e,2024,1,335.0,1,1,0,False,3,19.7,100.0,Las Vegas,NV,36.1,-115.3
1753898,Thor Motor Coach Scope 18M,2023,2,212.0,3,1,1,True,2,17.0,0.0,Las Vegas,NV,36.03,-115.17
1750705,Ford Roofnest Tent Ford Tremor,2024,1,199.0,1,0,0,True,3,19.0,0.0,Las Vegas,NV,36.1,-115.3
1566120,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Las Vegas,NV,36.2,-115.21
1496473,Mercedes Mercedes Sprinter 144,2019,6,165.0,0,0,0,False,2,20.0,80.0,Alexandria,NH,43.64,-71.81
1753361,Mercedes Mercedes Sprinter,2019,6,190.0,1,0,1,False,5,24.0,0.0,Alexandria,NH,43.64,-71.81
1705604,Renegade Villagio 25RMC,2022,3,265.0,2,0,1,True,4,25.0,100.0,Eagleswood,NJ,39.64,-74.31
1691302,27North Inventor Ram Pro master,2023,2,193.0,2,1,0,True,3,23.0,100.0,Jersey City,NJ,40.73,-74.08
1738604,Winnebago Adventure Wagon 70SE,2023,2,225.0,2,1,0,True,3,23.0,100.0,Middletown Township,NJ,40.41,-74.06
1576482,Hymer Aktiv 2.0 with Loft,2019,6,214.0,2,1,1,False,4,20.9,97.647,Middletown Township,NJ,40.41,-74.06
1616052,Mercedes Benz Sprinter,2014,11,215.0,0,0,0,False,2,22.0,0.0,Brooklyn,NY,40.67,-73.99
1650545,Mercedes Benz Mercedes Benz Sprinter,2014,11,400.0,0,0,0,False,1,22.6,0.0,Middlesex,NJ,40.57,-74.49
1718077,Winnebago Revel 44E,2023,2,200.0,1,1,0,False,3,19.0,100.0,Freehold,NJ,40.29,-74.29
1650169,Forest River RV Forester MBS 2401R,2017,8,235.0,2,1,1,False,4,24.0,100.0,Pine Bush,NY,41.62,-74.37
1639400,Storyteller Overland Storyteller Overland Stealth MODE 4x4,2022,3,289.0,2,1,1,False,3,20.0,0.0,Princeton,NJ,40.36,-74.66
1661494,Coachmen RV dynamax Starflyte,2000,25,150.0,1,0,1,False,3,21.0,0.0,Princeton,NJ,40.35,-74.65
1747770,Thor Motor Coach Sequence 20L,2023,2,220.0,1,1,0,False,5,21.0,93.333,Lansdale,PA,40.25,-75.28
1557969,Winnebago Solis 59P,2022,3,295.0,1,0,1,False,4,21.0,88.0,Raritan Township,NJ,40.47,-74.86
1543370,Winnebago Solis PX59,2022,3,295.0,1,0,1,False,4,21.0,0.0,,NJ,40.53,-74.86
1456281,Winnebago Travato 59G,2018,7,275.0,1,0,1,False,3,21.0,100.0,Easton,PA,40.68,-75.24
1720739,Thor Motor Coach Rize 18M,2023,2,395.0,1,1,0,False,2,18.0,0.0,Allentown,PA,40.6,-75.47
1508471,Winnebago Revel 44E,2021,4,300.0,1,1,0,False,2,19.0,100.0,Los Lunas,NM,34.8,-106.69
1753289,Ram Ram Promaster 2500,2018,7,175.0,1,1,0,False,2,20.0,100.0,Albuquerque,NM,35.12,-106.52
1634099,Volkswagen VW Westfalia,1985,40,164.0,2,1,1,False,4,15.0,87.273,Albuquerque,NM,35.09,-106.6
1486491,Dodge Pro Master 2500,2019,6,208.0,0,0,0,False,3,20.0,100.0,Albuquerque,NM,35.11,-106.6
1673898,Thor Motor Coach Sequence 20A,2022,3,249.0,2,1,1,False,4,20.0,100.0,Albuquerque,NM,35.13,-106.71
1757482,Custom Ford Transit,2019,6,180.0,1,1,0,False,2,20.0,0.0,Albuquerque,NM,35.1,-106.74
1703608,Mercedes Mercedes Metris,2021,4,145.0,0,0,0,False,2,17.0,100.0,Albuquerque,NM,35.1,-106.74
1730701,Thor Motor Coach Rize 18T,2022,3,199.0,1,1,0,False,4,17.0,0.0,Albuquerque,NM,35.13,-106.71
1588614,mercedes sprinter 2500,2016,9,250.0,0,0,0,False,2,19.6,84.0,Corrales,NM,35.23,-106.65
1452511,Pleasure-Way Ascent TS,2014,11,190.0,2,1,1,False,2,19.0,100.0,Santa Fe,NM,35.67,-105.98
1666637,Coachmen RV Beyond 22C,2020,5,229.0,2,1,1,False,2,22.0,96.0,Broadalbin,NY,43.12,-74.14
1189272,Chevy Custom Bus,2006,19,139.0,2,1,1,False,4,19.0,0.0,Endicott,NY,42.11,-76.06
1700183,Airstream RV Basecamp 20X,2023,2,199.0,2,0,1,True,4,20.0,0.0,Roscoe,NY,42.05,-74.87
1662692,Thor Motor Coach Gemini AWD 23TW,2022,3,225.0,3,1,1,True,3,23.0,100.0,Depew,NY,42.92,-78.69
